strategy,chunk_id,parent_document_id,file_name,doc_type,page_number,char_count,word_count,text_preview
small_recursive,doc_00070_chunk_005,doc_00070,nist.sp.800-61r2.pdf,pdf,36.0,474,71,"uses a hashing algorithm to obtain a cryptographic checksum for each designated file. If the file is altered and the checksum is recalculated, an extremely high probability exists that the new checksu"
small_recursive,doc_00070_chunk_006,doc_00070,nist.sp.800-61r2.pdf,pdf,36.0,446,63,"fraud detection services that will notify an organization if its IP addresses, domain names, etc. are associated with current incident activity involving other organizations. There are also free real-"
small_recursive,doc_00070_chunk_007,doc_00070,nist.sp.800-61r2.pdf,pdf,36.0,418,62,"Logs Operating system, service and application logs Logs from operating systems, services, and applications (particularly audit-related data) are frequently of great value when an incident occurs, suc"
small_recursive,doc_00070_chunk_008,doc_00070,nist.sp.800-61r2.pdf,pdf,36.0,491,73,"analysis by correlating event information. Depending on the event information, an alert can be generated to indicate an incident. Section 3.2.4 discusses the value of centralized logging. Network devi"
small_recursive,doc_00070_chunk_009,doc_00070,nist.sp.800-61r2.pdf,pdf,36.0,94,14,be valuable in identifying network trends and in correlating events detected by other devices.
small_recursive,doc_00070_chunk_010,doc_00070,nist.sp.800-61r2.pdf,pdf,36.0,194,23,"31 See NIST SP 800-94, Guide to Intrusion Detection and Prevention Systems, for additional information on IDPS products. It is available at http://csrc.nist.gov/publications/PubsSPs.html#800-94."
small_recursive,doc_00071_chunk_000,doc_00071,nist.sp.800-61r2.pdf,pdf,37.0,498,69,COMPUTER SECURITY INCIDENT HANDLING GUIDE 28 Source Description Network flows A network flow is a particular communication session occurring between hosts. Routers and other networking devices can pro
small_recursive,doc_00071_chunk_001,doc_00071,nist.sp.800-61r2.pdf,pdf,37.0,492,63,Publicly Available Information Information on new vulnerabilities and exploits Keeping up with new vulnerabilities and exploits can prevent some incidents from occurring and assist in detecting and an
small_recursive,doc_00071_chunk_002,doc_00071,nist.sp.800-61r2.pdf,pdf,37.0,416,62,"People People from within the organization Users, system administrators, network administrators, security staff, and others from within the organization may report signs of incidents. It is important "
small_recursive,doc_00071_chunk_003,doc_00071,nist.sp.800-61r2.pdf,pdf,37.0,497,73,"considerably during incident analysis, particularly when conflicting data is discovered. People from other organizations Reports of incidents that originate externally should be taken seriously. For e"
small_recursive,doc_00071_chunk_004,doc_00071,nist.sp.800-61r2.pdf,pdf,37.0,246,41,"have mechanisms in place for external parties to report indicators and for trained staff to monitor those mechanisms carefully; this may be as simple as setting up a phone number and email address, co"
small_recursive,doc_00071_chunk_005,doc_00071,nist.sp.800-61r2.pdf,pdf,37.0,442,62,"3.2.4 Incident Analysis Incident detection and analysis would be easy if every precursor or indicator were guaranteed to be accurate; unfortunately, this is not the case. For example, user-provided in"
small_recursive,doc_00071_chunk_006,doc_00071,nist.sp.800-61r2.pdf,pdf,37.0,473,78,"each indicator ideally should be evaluated to determine if it is legitimate. Making matters worse, the total number of indicators may be thousands or millions a day. Finding the real security incident"
small_recursive,doc_00071_chunk_007,doc_00071,nist.sp.800-61r2.pdf,pdf,37.0,409,63,"than a security incident, including human error. Given the occurrence of indicators, however, it is reasonable to suspect that an incident might be occurring and to act accordingly. Determining whethe"
small_recursive,doc_00071_chunk_008,doc_00071,nist.sp.800-61r2.pdf,pdf,37.0,440,75,"a situation should be handled the same way regardless of whether it is security related. For example, if an organization is losing Internet connectivity every 12 hours and no one knows the cause, the "
small_recursive,doc_00071_chunk_009,doc_00071,nist.sp.800-61r2.pdf,pdf,37.0,415,61,"not associated with such clear symptoms. Small signs such as one change in one system configuration file may be the only indicators that an incident has occurred. In incident handling, detection may b"
small_recursive,doc_00071_chunk_010,doc_00071,nist.sp.800-61r2.pdf,pdf,37.0,65,4,32 http://nvd.nist.gov/ 33 http://www.us-cert.gov/cas/signup.html
small_recursive,doc_00072_chunk_000,doc_00072,nist.sp.800-61r2.pdf,pdf,38.0,486,72,"COMPUTER SECURITY INCIDENT HANDLING GUIDE 29 easier, the best remedy is to build a team of highly experienced and proficient staff members who can analyze the precursors and indicators effectively and"
small_recursive,doc_00072_chunk_001,doc_00072,nist.sp.800-61r2.pdf,pdf,38.0,418,64,"defined process and documenting each step taken. When the team believes that an incident has occurred, the team should rapidly perform an initial analysis to determine the incident’s scope, such as wh"
small_recursive,doc_00072_chunk_002,doc_00072,nist.sp.800-61r2.pdf,pdf,38.0,449,64,"The initial analysis should provide enough information for the team to prioritize subsequent activities, such as containment of the incident and deeper analysis of the effects of the incident. Perform"
small_recursive,doc_00072_chunk_003,doc_00072,nist.sp.800-61r2.pdf,pdf,38.0,462,70,changes to it can be more easily identified. Examples of profiling are running file integrity checking software on hosts to derive checksums for critical files and monitoring network bandwidth usage t
small_recursive,doc_00072_chunk_004,doc_00072,nist.sp.800-61r2.pdf,pdf,38.0,445,66,"profiling as one of several detection and analysis techniques.  Understand Normal Behaviors. Incident response team members should study networks, systems, and applications to understand what their n"
small_recursive,doc_00072_chunk_005,doc_00072,nist.sp.800-61r2.pdf,pdf,38.0,498,84,to gain this knowledge is through reviewing log entries and security alerts. This may be tedious if filtering is not used to condense the logs to a reasonable size. As handlers become more familiar wi
small_recursive,doc_00072_chunk_006,doc_00072,nist.sp.800-61r2.pdf,pdf,38.0,449,68,"indication of the reliability of each source.  Create a Log Retention Policy. Information regarding an incident may be recorded in several places, such as firewall, IDPS, and application logs. Creati"
small_recursive,doc_00072_chunk_007,doc_00072,nist.sp.800-61r2.pdf,pdf,38.0,459,73,"for retaining logs is that incidents may not be discovered until days, weeks, or even months later. The length of time to maintain log data is dependent on several factors, including the organization’"
small_recursive,doc_00072_chunk_008,doc_00072,nist.sp.800-61r2.pdf,pdf,38.0,477,77,"contain different types of data—a firewall log may have the source IP address that was used, whereas an application log may contain a username. A network IDPS may detect that an attack was launched ag"
small_recursive,doc_00072_chunk_009,doc_00072,nist.sp.800-61r2.pdf,pdf,38.0,56,2,34 http://csrc.nist.gov/publications/PubsSPs.html#800-92
small_recursive,doc_00073_chunk_000,doc_00073,nist.sp.800-61r2.pdf,pdf,39.0,425,63,COMPUTER SECURITY INCIDENT HANDLING GUIDE 30  Keep All Host Clocks Synchronized. Protocols such as the Network Time Protocol (NTP) synchronize clocks among hosts.35 Event correlation will be more com
small_recursive,doc_00073_chunk_001,doc_00073,nist.sp.800-61r2.pdf,pdf,39.0,487,71,"12:07:01 a.m., rather than logs that list the attack as occurring at 12:07:01, 12:10:35, and 11:07:06.  Maintain and Use a Knowledge Base of Information. The knowledge base should include information"
small_recursive,doc_00073_chunk_002,doc_00073,nist.sp.800-61r2.pdf,pdf,39.0,467,68,"mechanisms for sharing data among team members. The knowledge base should also contain a variety of information, including explanations of the significance and validity of precursors and indicators, s"
small_recursive,doc_00073_chunk_003,doc_00073,nist.sp.800-61r2.pdf,pdf,39.0,436,70,"targeting TCP port 22912. Performing a search on the terms “TCP,” “port,” and “22912” may return some hits that contain logs of similar activity or even an explanation of the significance of the port "
small_recursive,doc_00073_chunk_004,doc_00073,nist.sp.800-61r2.pdf,pdf,39.0,402,64,"detail to permit the handler to understand what is occurring. If an incident is occurring over a network, the fastest way to collect the necessary data may be to have a packet sniffer capture network "
small_recursive,doc_00073_chunk_005,doc_00073,nist.sp.800-61r2.pdf,pdf,39.0,422,65,"concerns, some organizations may require incident handlers to request and receive permission before using packet sniffers.  Filter the Data. There is simply not enough time to review and analyze all "
small_recursive,doc_00073_chunk_006,doc_00073,nist.sp.800-61r2.pdf,pdf,39.0,403,62,"categories of indicators that are of the highest significance; however, this approach carries substantial risk because new malicious activity may not fall into one of the chosen indicator categories. "
small_recursive,doc_00073_chunk_007,doc_00073,nist.sp.800-61r2.pdf,pdf,39.0,407,57,"then it should consult with internal resources (e.g., information security staff) and external resources (e.g., US-CERT, other CSIRTs, contractors with incident response expertise). It is important to"
small_recursive,doc_00073_chunk_008,doc_00073,nist.sp.800-61r2.pdf,pdf,39.0,238,35,3.2.5 Incident Documentation An incident response team that suspects that an incident has occurred should immediately start recording all facts regarding the incident.36 A logbook is an effective and 
small_recursive,doc_00073_chunk_009,doc_00073,nist.sp.800-61r2.pdf,pdf,39.0,453,74,"35 More information on NTP is available at http://www.ntp.org/. 36 Incident handlers should log only the facts regarding the incident, not personal opinions or conclusions. Subjective material should "
small_recursive,doc_00074_chunk_000,doc_00074,nist.sp.800-61r2.pdf,pdf,40.0,445,67,"COMPUTER SECURITY INCIDENT HANDLING GUIDE 31 audio recorders, and digital cameras can also serve this purpose.38 Documenting system events, conversations, and observed changes in files can lead to a m"
small_recursive,doc_00074_chunk_001,doc_00074,nist.sp.800-61r2.pdf,pdf,40.0,461,75,"dated and signed by the incident handler. Information of this nature can also be used as evidence in a court of law if legal prosecution is pursued. Whenever possible, handlers should work in teams of"
